common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,meropenem initiated,meropenem initiated,0,45,51,TRUE,120,120
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,vancomycin initiated,vancomycin initiated,0,46,52,TRUE,120,120
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,infection controlled,infection controlled,0,48,60,TRUE,720,700
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,positive pilsicainide test,positive pilsicainide test,0,49,61,TRUE,720,720
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,pathological diagnosis: ectopic parathyroid adenoma,pathological diagnosis: ectopic parathyroid adenoma,0,56,65,TRUE,864,888
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,multiple endocrine neoplasia type 1 presumed,multiple endocrine neoplasia type 1 presumed,0,61,70,TRUE,936,900
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,serum calcium 13.8 mg/dL,serum calcium 13.8 mg/dL,0,67,72,TRUE,2304,2304
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,serum calcium 9.7 mg/dL,serum calcium 9.7 mg/dL,0,69,74,TRUE,4656,4656
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,J point elevation decreased,J point elevation decreased,0,70,75,TRUE,4656,4656
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,vasopressors initiated,vasopressors initiated,1.1102230246251563e-16,40,44,TRUE,3,2
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,admitted to intensive care unit,admitted to intensive care unit,2.220446049250313e-16,32,36,TRUE,2,2
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,discharged,discharged,2.220446049250313e-16,51,63,TRUE,720,744
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,SpO2 98% in room air,SpO2 98% in room air,3.3306690738754696e-16,12,16,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,body temperature 40.2°C,body temperature 40.2°C,3.3306690738754696e-16,14,18,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,puncture drainage performed,puncture drainage performed,3.3306690738754696e-16,47,53,TRUE,120,120
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,weight 63 kg,weight 63 kg,4.440892098500626e-16,4,9,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,implantable cardioverter defibrillator implantation,implantable cardioverter defibrillator implantation,6.661338147750939e-16,50,62,TRUE,720,720
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,fever,fever,8.881784197001252e-16,7,5,TRUE,-72,-72
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,heart rate 122 beats per min,heart rate 122 beats per min,8.881784197001252e-16,11,15,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,nonfunctional adrenal tumors,nonfunctional adrenal tumor,0.00167918475544615,60,69,TRUE,900,900
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,nonfunctional pituitary adenomas,nonfunctional pituitary adenoma,0.00228423736996241,59,68,TRUE,900,900
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,family history: maternal uncle sudden death,family history: maternal uncle had sudden death,0.00309314300367269,52,11,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,high parathyroid hormone level,parathyroid hormone level high,0.00523865445469406,53,56,TRUE,336,336
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,computed tomography scan showed a high-density area in the descending colon,CT scan: high-density area in the descending colon,0.00760987991797768,35,39,TRUE,3,2
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,46-year-old,46 years old,0.00827268625395638,2,7,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,computed tomography revealed pituitary tumor,CT revealed pituitary tumor,0.00991381103338939,57,66,TRUE,900,900
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,technetium scintigraphy abnormal uptake in anterior mediastinum,Tc scintigraphy: abnormal uptake in the anterior mediastinum,0.01392024692944915,54,57,TRUE,336,336
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,magnetic resonance imaging revealed adrenal tumor,MRI revealed adrenal tumor,0.01409462373511227,58,67,TRUE,900,900
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,"electrocardiogram taken (October 4, 2021)","ECG taken on October 4, 2021",0.01570791313399211,68,73,TRUE,4656,4656
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,"electrocardiogram taken (June 28, 2021)","ECG taken on June 28, 2021",0.01575928871536336,66,71,TRUE,2304,2304
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,tumor resection,tumor resection performed,0.02445993921735689,55,64,TRUE,840,840
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,defibrillation performed,defibrillation,0.03724659807904462,22,26,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,extubation,extubation performed,0.03738117236092975,41,45,TRUE,48,48
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,tracheal intubation,tracheal intubation initiated,0.04056413633268663,20,24,TRUE,0,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,reduction of coved pattern on electrocardiogram,coved-type ST elevation improved,0.05899515689649792,30,35,TRUE,1,1
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,contrast-enhanced computed tomography revealed a round low-density area of the liver,contrast-enhanced CT scan: liver abscess,0.06117385880831227,43,48,TRUE,120,120
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,septic shock suspected,septic shock suspected from ulcerative colitis exacerbation,0.07233079072906667,34,38,TRUE,3,2
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,"electrocardiogram taken (September 25, 2017)",arrived at the emergency department,0.13966619186124885,62,12,TRUE,-30624,0
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,"electrocardiogram taken (16:45 on March 24, 2021)",endocrinologist examined the causes of hypercalcemia,0.15191261356207053,64,55,TRUE,0,336
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,"electrocardiogram taken (18:05 on March 24, 2021)","J point elevation in I, aVL, V2, V4–V6",0.15733641239089546,65,3,TRUE,1,-30624
PMC9355071_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9355071_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9355071_body.csv,written informed consent obtained,antibiotics maintained for 3 weeks,0.17197562436465086,71,54,TRUE,800,120
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,apnea,apnea,7.704947790898586e-14,110,108,TRUE,2016.0,2184.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,CPAP required,CPAP required,9.903189379656396e-14,56,52,TRUE,336.0,336.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,CPAP required,CPAP required,9.903189379656396e-14,81,67,TRUE,504.0,504.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,intubation,intubation,1.0347278589506461e-13,113,111,TRUE,2016.0,2184.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,died,died,1.0857981180834033e-13,126,124,TRUE,2400.0,2400.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,bradycardia,bradycardia,1.0969003483296549e-13,111,109,TRUE,2016.0,2184.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,ectropion,ectropion,1.1013412404281553e-13,18,17,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,typical male genitalia,typical male genitalia,1.156852391659413e-13,20,19,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,neutropenia,neutropenia,1.177946629127291e-13,45,41,TRUE,144.0,144.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,heart rate 167 beats per min,heart rate 167 beats per min,1.191269305422793e-13,25,23,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,dry ichthyotic skin,dry ichthyotic skin,1.1945999744966684e-13,19,18,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,brain MRI normal,brain MRI normal,1.2145839889399213e-13,59,74,TRUE,336.0,504.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,Apgar score 8 at 5 min,Apgar score 8 at 5 min,1.2234657731369225e-13,36,34,TRUE,0.083,0.083
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,temperature 36.2°C,temperature 36.2°C,1.2301271112846734e-13,23,22,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,tachycardia,tachycardia,1.2401191185063e-13,42,38,TRUE,144.0,144.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,neonatal cholestasis workup recommended,neonatal cholestasis workup recommended,1.31117339208231e-13,65,57,TRUE,336.0,336.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,echocardiogram normal,echocardiogram normal,1.3145040611561853e-13,69,82,TRUE,336.0,504.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,male,male,1.3566925360919413e-13,10,4,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,minor respiratory acidosis,minor respiratory acidosis,1.362243651215067e-13,32,30,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,event,event,1.4210854715202006e-13,1,1,TRUE,time,time
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,septic shock,septic shock,1.4244161405940758e-13,116,114,TRUE,2016.0,2184.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,thrombocytopenia,thrombocytopenia,1.467714838554457e-13,44,40,TRUE,144.0,144.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,CMV negative,CMV negative,1.475486399726833e-13,105,96,TRUE,840.0,504.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,weaned from CPAP,weaned from CPAP,1.4843681839238345e-13,53,49,TRUE,216.0,240.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,C-reactive protein 70 mg/L,C-reactive protein 70 mg/L,1.48991929904696e-13,46,42,TRUE,144.0,144.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,abruptio placenta,abruptio placenta,1.5498713423767185e-13,7,8,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,hepatitis C negative,hepatitis C negative,1.6064927166326018e-13,104,94,TRUE,840.0,504.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,bowel movement,bowel movement,1.653122083666858e-13,38,35,TRUE,12.0,12.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,bilaterally undescended testicles,bilaterally undescended testicles,1.665334536937735e-13,21,20,TRUE,0.0,0.0
PMC9552858_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run1/PMC9552858_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/gpt5_tts/run3/PMC9552858_body.csv,FIO2 30%,FiO2 30%,1.7830181775480017e-13,57,61,TRUE,336.0,336.0
